Tweet,label,processed,processed_text
"si jleg, anaknya random banget, baikk, kadang emosian, galak, sibuk bngtt, bucin, pengertian, ramah, friendly bangtt, suka ngetik huek dah gitu pokoknya :b",love,"['si', 'jleg', 'anak', 'random', 'banget', 'baikk', 'kadang', 'emosi', 'galak', 'sibuk', 'bngtt', 'bucin', 'erti', 'ramah', 'friendly', 'bangtt', 'suka', 'ngetik', 'huek', 'gitu', 'pokok', 'b']",si jleg anak random banget baikk kadang emosi galak sibuk bngtt bucin erti ramah friendly bangtt suka ngetik huek gitu pokok b
"cantik!! lucu banget ponimu, aku suka ;__ ;",love,"['cantik', 'lucu', 'banget', 'poni', 'aku', 'suka']",cantik lucu banget poni aku suka
ada juga anakku yang namanya nalle! dia bubbly dan suka banget yang namanya update tentang kegiatan atau lagi ngapain di timeline pastinya dia jago dalam hal yang namanya pda,love,"['juga', 'anak', 'nama', 'nalle', 'dia', 'bubbly', 'suka', 'banget', 'nama', 'update', 'tentang', 'giat', 'lagi', 'ngapain', 'timeline', 'pasti', 'dia', 'jago', 'hal', 'nama', 'pda']",juga anak nama nalle dia bubbly suka banget nama update tentang giat lagi ngapain timeline pasti dia jago hal nama pda
woi aku suka banget sama dia oke,love,"['woi', 'aku', 'suka', 'banget', 'sama', 'dia', 'oke']",woi aku suka banget sama dia oke
win kalo rambutnya turun gitu cakepp banget gue paling suka,love,"['win', 'kalo', 'rambut', 'turun', 'gitu', 'cakepp', 'banget', 'saya', 'paling', 'suka']",win kalo rambut turun gitu cakepp banget saya paling suka
bagus kan? aku suka banget banget,love,"['bagus', 'kan', 'aku', 'suka', 'banget', 'banget']",bagus kan aku suka banget banget
"kadang ak yg perempuan aja suka iri ama mukanya dia kecil banget heyy, matanya juga belo pengen punya muka kayak gtuuuu",love,"['kadang', 'ak', 'perempuan', 'aja', 'suka', 'iri', 'ama', 'muka', 'dia', 'kecil', 'banget', 'heyy', 'mata', 'juga', 'belo', 'ken', 'punya', 'muka', 'kayak', 'gtuuuu']",kadang ak perempuan aja suka iri ama muka dia kecil banget heyy mata juga belo ken punya muka kayak gtuuuu
sama-sama sayangkuu! aa gemes banget snacknya huhu aku suka banget maaci cayang mwaah!,love,"['samasama', 'sayangkuu', 'aa', 'gemes', 'banget', 'snacknya', 'huhu', 'aku', 'suka', 'banget', 'maaci', 'cayang', 'mwaah']",samasama sayangkuu aa gemes banget snacknya huhu aku suka banget maaci cayang mwaah
"mau liat air terjun 'kah, mas? wilayah geiranger agak sepi karena penduduknya masih jarang, tapi justru bagus untuk orang-orang yang suka di tempat yang senyap. sayang sekali, kemarin tidak sempat berkunjung kesana.",love,"['mau', 'liat', 'air', 'terjun', 'kah', 'mas', 'wilayah', 'geiranger', 'agak', 'sepi', 'duduk', 'masih', 'jarang', 'tapi', 'justru', 'bagus', 'orangorang', 'suka', 'tempat', 'senyap', 'sayang', 'sekali', 'kemarin', 'tidak', 'sempat', 'kunjung', 'kesana']",mau liat air terjun kah mas wilayah geiranger agak sepi duduk masih jarang tapi justru bagus orangorang suka tempat senyap sayang sekali kemarin tidak sempat kunjung kesana
suka banget bukain dm mokondo,love,"['suka', 'banget', 'bukain', 'dm', 'mokondo']",suka banget bukain dm mokondo
makasih buat kue dan hadiahnya wkwk apalagi meme squidward. suka banget,love,"['makasih', 'buat', 'kue', 'hadiah', 'wkwk', 'apalagi', 'meme', 'squidward', 'suka', 'banget']",makasih buat kue hadiah wkwk apalagi meme squidward suka banget
makasihh banyak udh baca melt into you seneng banget tau kamu suka miy stay healthy and be happy always ya,love,"['makasihh', 'banyak', 'baca', 'melt', 'into', 'you', 'neng', 'banget', 'tau', 'kamu', 'suka', 'miy', 'stay', 'healthy', 'and', 'be', 'happy', 'always']",makasihh banyak baca melt into you neng banget tau kamu suka miy stay healthy and be happy always
"film ini cinematographynya cantik banget, ngga kuning kayak film jepang biasanya wkwk. ceritanya termasuk 'ringan' menurutku, yang bikin aku suka sama film ini yaitu bagian theatrenya keren banget asli 8/10. ah, btw ini adegan 18+nya ya",love,"['film', 'cinematographynya', 'cantik', 'banget', 'tidak', 'kuning', 'kayak', 'film', 'jepang', 'biasa', 'wkwk', 'cerita', 'masuk', 'ringan', 'turut', 'bikin', 'aku', 'suka', 'sama', 'film', 'yaitu', 'bagi', 'theatrenya', 'keren', 'banget', 'asli', '810', 'ah', 'btw', 'adegan', '18nya']",film cinematographynya cantik banget tidak kuning kayak film jepang biasa wkwk cerita masuk ringan turut bikin aku suka sama film yaitu bagi theatrenya keren banget asli 810 ah btw adegan 18nya
"aku sayang dia, rindu dia, inginkan dia…",love,"['aku', 'sayang', 'dia', 'rindu', 'dia', 'ingin', 'dia']",aku sayang dia rindu dia ingin dia
"hello! disini ada isla sama ona yang provide gxg relationship. mereka suka banget pda! karena anaknya juga bucin abis dan seneng pamer kelucuan pacarnya, segalanya deh tentang pacarnya. isla ataupun ona juga orangnya bisa match your energy, convobuild, ”",love,"['hello', 'sini', 'isla', 'sama', 'ona', 'provide', 'gxg', 'relationship', 'mereka', 'suka', 'banget', 'pda', 'anak', 'juga', 'bucin', 'abis', 'neng', 'pamer', 'lucu', 'pacar', 'segala', 'deh', 'tentang', 'pacar', 'isla', 'atau', 'ona', 'juga', 'orang', 'bisa', 'match', 'your', 'energy', 'convobuild', '']",hello sini isla sama ona provide gxg relationship mereka suka banget pda anak juga bucin abis neng pamer lucu pacar segala deh tentang pacar isla atau ona juga orang bisa match your energy convobuild 
cinta banget ama kue iniiii sksks,love,"['cinta', 'banget', 'ama', 'kue', 'iniiii', 'sksks']",cinta banget ama kue iniiii sksks
"gw jatuh cinta, apalagi pas dia suka senyum-senyum sendiri pas sama gue",love,"['saya', 'jatuh', 'cinta', 'apalagi', 'pas', 'dia', 'suka', 'senyumsenyum', 'sendiri', 'pas', 'sama', 'saya']",saya jatuh cinta apalagi pas dia suka senyumsenyum sendiri pas sama saya
"itu hidden gem banget menurut aku pas nemu trs nonton kayak lanjut terus wkwkw aku suka bgt yang ada si fujiwara karena ngomong japlish kocak gt, denjel suka yang mana? :3",love,"['hidden', 'gem', 'banget', 'turut', 'aku', 'pas', 'nemu', 'trs', 'nonton', 'kayak', 'lanjut', 'terus', 'wkwkw', 'aku', 'suka', 'banget', 'si', 'fujiwara', 'ngomong', 'japlish', 'kocak', 'gt', 'denjel', 'suka', 'mana', '3']",hidden gem banget turut aku pas nemu trs nonton kayak lanjut terus wkwkw aku suka banget si fujiwara ngomong japlish kocak gt denjel suka mana 3
pls suka banget sama kak mimo dan kak bayu !!  - hshhehshhs aku juga luv sama mimo bayu berani adu bacot doang tapi softie kkkk,love,"['pls', 'suka', 'banget', 'sama', 'kak', 'mimo', 'kak', 'bayu', 'hshhehshhs', 'aku', 'juga', 'luv', 'sama', 'mimo', 'bayu', 'berani', 'adu', 'bacot', 'doang', 'tapi', 'softie', 'kkkk']",pls suka banget sama kak mimo kak bayu hshhehshhs aku juga luv sama mimo bayu berani adu bacot doang tapi softie kkkk
"suka dan jatuh cinta tu gak butuh alasan, suka ya suka aja",love,"['suka', 'jatuh', 'cinta', 'tu', 'gak', 'butuh', 'alas', 'suka', 'suka', 'aja']",suka jatuh cinta tu gak butuh alas suka suka aja
"taurus lo tuh kadang egois bgt, keras kepala juga, suka memendam. kalau udah ngerasa nyaman susah lepasnya, tukang julid, trus lu klu loyal coba ngasih batasan jg dong",love,"['taurus', 'lo', 'tuh', 'kadang', 'egois', 'banget', 'keras', 'kepala', 'juga', 'suka', 'pendam', 'kalau', 'ngerasa', 'nyaman', 'susah', 'lepas', 'tukang', 'julid', 'trus', 'lu', 'klu', 'loyal', 'coba', 'ngasih', 'batas', 'jg', 'dong']",taurus lo tuh kadang egois banget keras kepala juga suka pendam kalau ngerasa nyaman susah lepas tukang julid trus lu klu loyal coba ngasih batas jg dong
"kalo aku dari awal udh suka banget sama konsep aespa, makanya pas org2 banyak yg kayak apaan sih konsepnya, bikin takut, dsb. aku malah seneng bgt dan nungguin bgt aespa bakalan kaya apa di masa yg akan datang",love,"['kalo', 'aku', 'awal', 'suka', 'banget', 'sama', 'konsep', 'aespa', 'makanya', 'pas', 'org2', 'banyak', 'kayak', 'apa', 'sih', 'konsep', 'bikin', 'takut', 'dsb', 'aku', 'malah', 'neng', 'banget', 'nungguin', 'banget', 'aespa', 'bakal', 'kaya', 'apa', 'masa', 'akan', 'datang']",kalo aku awal suka banget sama konsep aespa makanya pas org2 banyak kayak apa sih konsep bikin takut dsb aku malah neng banget nungguin banget aespa bakal kaya apa masa akan datang
"minyak yg ngebungkus si kebabnya (gatau deng kertas minyak atau apa, pokoknya yg suka dipake buat bungkus kebabnya). asli lengket banget, dilepasnya susah, dikeluarin dari tempat kebabnya juga susah banget sampe tempat kebabnya harus dirobek dulu anjir worst experience ever lah",love,"['minyak', 'ngebungkus', 'si', 'kebab', 'gatau', 'deng', 'kertas', 'minyak', 'apa', 'pokok', 'suka', 'dipake', 'buat', 'bungkus', 'kebab', 'asli', 'lengket', 'banget', 'lepas', 'susah', 'dikeluarin', 'tempat', 'kebab', 'juga', 'susah', 'banget', 'sampe', 'tempat', 'kebab', 'harus', 'robek', 'dulu', 'anjir', 'worst', 'experience', 'ever']",minyak ngebungkus si kebab gatau deng kertas minyak apa pokok suka dipake buat bungkus kebab asli lengket banget lepas susah dikeluarin tempat kebab juga susah banget sampe tempat kebab harus robek dulu anjir worst experience ever
"saya sender, ahgase yang kesepian disini. walaupun saya ngikutin karna suka sama lagu lagunya got7, tapi bisa banget nemenin kamu nonton konsernya. saya anaknya mirip yugyeom dikit si, tengil rusuh gak bisa diem. suka jahilin orang yang disayang, it's fine?",love,"['saya', 'sender', 'ahgase', 'sepi', 'sini', 'walaupun', 'saya', 'ngikutin', 'karna', 'suka', 'sama', 'lagu', 'lagu', 'got7', 'tapi', 'bisa', 'banget', 'nemenin', 'kamu', 'nonton', 'konser', 'saya', 'anak', 'mirip', 'yugyeom', 'dikit', 'si', 'tengil', 'rusuh', 'gak', 'bisa', 'diem', 'suka', 'jahilin', 'orang', 'sayang', 'its', 'fine']",saya sender ahgase sepi sini walaupun saya ngikutin karna suka sama lagu lagu got7 tapi bisa banget nemenin kamu nonton konser saya anak mirip yugyeom dikit si tengil rusuh gak bisa diem suka jahilin orang sayang its fine
"me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton seri we tv sepuasnya pake indihome, kalo weekend versi kamu apa nih bestie?",love,"['me', 'time', 'adalah', 'salah', 'satu', 'cara', 'baik', 'bisa', 'laku', 'weekend', 'ala', 'aku', 'kalo', 'aku', 'suka', 'banget', 'weekend', 'sambil', 'nonton', 'seri', 'we', 'tv', 'puas', 'pake', 'indihome', 'kalo', 'weekend', 'versi', 'kamu', 'apa', 'nih', 'bestie']",me time adalah salah satu cara baik bisa laku weekend ala aku kalo aku suka banget weekend sambil nonton seri we tv puas pake indihome kalo weekend versi kamu apa nih bestie
"yaallah ini gue bgtt, now i'm not part of exol, tp bnrn sayang yg sayang bgt sm exo gabisa digantiin, jd suka mereka skrg sekedar nikmatin semua karyanya gt karenaa idk but exo always hit different dr lainnya",love,"['yaallah', 'saya', 'bgtt', 'now', 'im', 'not', 'part', 'of', 'exol', 'tp', 'bnrn', 'sayang', 'sayang', 'banget', 'sm', 'exo', 'gabisa', 'digantiin', 'jd', 'suka', 'mereka', 'skrg', 'dar', 'nikmatin', 'semua', 'karya', 'gt', 'karenaa', 'idk', 'but', 'exo', 'always', 'hit', 'different', 'dr', 'lain']",yaallah saya bgtt now im not part of exol tp bnrn sayang sayang banget sm exo gabisa digantiin jd suka mereka skrg dar nikmatin semua karya gt karenaa idk but exo always hit different dr lain
"aku awalnya kan lagi scroll ig tu terus liat jae di podcast apa ya lupa nah kata katanya tu ngena banget, awalnya aku kira dia motivator terus cari cari di youtube taunya punya lagu juga, awal aku denger lagu dia yang pacman langsung suka si terus dari situ",love,"['aku', 'awal', 'kan', 'lagi', 'scroll', 'ig', 'tu', 'terus', 'liat', 'jae', 'podcast', 'apa', 'lupa', 'nah', 'kata', 'kata', 'tu', 'ngena', 'banget', 'awal', 'aku', 'kira', 'dia', 'motivator', 'terus', 'cari', 'cari', 'youtube', 'tau', 'punya', 'lagu', 'juga', 'awal', 'aku', 'denger', 'lagu', 'dia', 'pacman', 'langsung', 'suka', 'si', 'terus', 'situ']",aku awal kan lagi scroll ig tu terus liat jae podcast apa lupa nah kata kata tu ngena banget awal aku kira dia motivator terus cari cari youtube tau punya lagu juga awal aku denger lagu dia pacman langsung suka si terus situ
sender nya keren banget ku suka tulisan mu,love,"['sender', 'keren', 'banget', 'ku', 'suka', 'tulis', 'mu']",sender keren banget ku suka tulis mu
"”dg meta orang lain. misalnya kokomi, yang kamu benci banget itu, naik usage rate nya, ya berarti orang suka pake itu ke abyss. come on, kita tau orang yang ke abyss, apalagi lantai 9 sampe 12, nggak mungkin ke sana cuma buat have fun pake alesan api mihoyo rusak wkwk",love,"['dg', 'meta', 'orang', 'lain', 'misal', 'kokomi', 'kamu', 'benci', 'banget', 'naik', 'usage', 'rate', 'arti', 'orang', 'suka', 'pake', 'abyss', 'come', 'on', 'kita', 'tau', 'orang', 'abyss', 'apalagi', 'lantai', '9', 'sampe', '12', 'tidak', 'mungkin', 'sana', 'cuma', 'buat', 'have', 'fun', 'pake', 'alesan', 'api', 'mihoyo', 'rusak', 'wkwk']",dg meta orang lain misal kokomi kamu benci banget naik usage rate arti orang suka pake abyss come on kita tau orang abyss apalagi lantai 9 sampe 12 tidak mungkin sana cuma buat have fun pake alesan api mihoyo rusak wkwk
demennnn banget sama energi ini,love,"['demennnn', 'banget', 'sama', 'energi']",demennnn banget sama energi
guee cintaaa banget sm makna lagu child,love,"['guee', 'cintaaa', 'banget', 'sm', 'makna', 'lagu', 'child']",guee cintaaa banget sm makna lagu child
suka banget buruk sangka ya wkwk. opini publik nya sampean kejam banget wkwk.,love,"['suka', 'banget', 'buruk', 'sangka', 'wkwk', 'opini', 'publik', 'sampean', 'kejam', 'banget', 'wkwk']",suka banget buruk sangka wkwk opini publik sampean kejam banget wkwk
lagi suka bgt sama muka aku akhir2 ini sehat banget padahal aku lg haid,love,"['lagi', 'suka', 'banget', 'sama', 'muka', 'aku', 'akhir2', 'sehat', 'banget', 'padahal', 'aku', 'lg', 'haid']",lagi suka banget sama muka aku akhir2 sehat banget padahal aku lg haid
"mau ikutan wish me luck semoga rezeki amiin biasku kim junkyu dr treasure, orangnya cute banget tapi kadang suka soksokan cool gitu ngebiasin bnran dia nyaman bgt pokoknya, liat dia senyum tanpa sadar kita ikutan senyum soal body beuh mantull,udah jadi model dari kecil",love,"['mau', 'ikut', 'wish', 'me', 'luck', 'moga', 'rezeki', 'amiin', 'bias', 'kim', 'junkyu', 'dr', 'treasure', 'orang', 'cute', 'banget', 'tapi', 'kadang', 'suka', 'soksokan', 'cool', 'gitu', 'ngebiasin', 'bnran', 'dia', 'nyaman', 'banget', 'pokok', 'liat', 'dia', 'senyum', 'tanpa', 'sadar', 'kita', 'ikut', 'senyum', 'soal', 'body', 'beuh', 'mantulludah', 'model', 'kecil']",mau ikut wish me luck moga rezeki amiin bias kim junkyu dr treasure orang cute banget tapi kadang suka soksokan cool gitu ngebiasin bnran dia nyaman banget pokok liat dia senyum tanpa sadar kita ikut senyum soal body beuh mantulludah model kecil
"dulu ak waktu sd cinta monyet-monyetan ada yg suka sm ak, aku jadiin adek kakak. yha maap",love,"['dulu', 'ak', 'waktu', 'sd', 'cinta', 'monyetmonyetan', 'suka', 'sm', 'ak', 'aku', 'jadiin', 'adek', 'kakak', 'yha', 'maap']",dulu ak waktu sd cinta monyetmonyetan suka sm ak aku jadiin adek kakak yha maap
"mungkin setiap orang beda2 kali ya..tapi kalok aku pribadi suka banget kalok ada yg minta maaf pakek surat kayak kesannya manis banget bahkan semua temenku udah tau trik ini itu jitu banget.. jan lupa kasik surat sama coklat juga, ya itung2 nyogok tp serius deh, itu manis bgt kayak bikin jatuh cinta",love,"['mungkin', 'tiap', 'orang', 'beda2', 'kali', 'yatapi', 'kalok', 'aku', 'pribadi', 'suka', 'banget', 'kalok', 'minta', 'maaf', 'pakek', 'surat', 'kayak', 'kesan', 'manis', 'banget', 'bahkan', 'semua', 'temenku', 'tau', 'trik', 'jitu', 'banget', 'jan', 'lupa', 'kasik', 'surat', 'sama', 'coklat', 'juga', 'itung2', 'nyogok', 'tp', 'serius', 'deh', 'manis', 'banget', 'kayak', 'bikin', 'jatuh', 'cinta']",mungkin tiap orang beda2 kali yatapi kalok aku pribadi suka banget kalok minta maaf pakek surat kayak kesan manis banget bahkan semua temenku tau trik jitu banget jan lupa kasik surat sama coklat juga itung2 nyogok tp serius deh manis banget kayak bikin jatuh cinta
sayang dia pake banget,love,"['sayang', 'dia', 'pake', 'banget']",sayang dia pake banget
"waduh waduh, saya pecinta mcflurry mau maju deh. hallo, sender. pertama mau bilang makasih sudah menjadi manusia baik, nama saya rakael. biasanya dipanggil sayang si, hehe. saya suka banget mcflurry asli, yang oreo tapi. soalnya mcd deket rumah banget, tinggal ngesot.",love,"['waduh', 'waduh', 'saya', 'cinta', 'mcflurry', 'mau', 'maju', 'deh', 'hallo', 'sender', 'pertama', 'mau', 'bilang', 'makasih', 'jadi', 'manusia', 'baik', 'nama', 'saya', 'rakael', 'biasa', 'panggil', 'sayang', 'si', 'hehe', 'saya', 'suka', 'banget', 'mcflurry', 'asli', 'oreo', 'tapi', 'soal', 'mcd', 'deket', 'rumah', 'banget', 'tinggal', 'ngesot']",waduh waduh saya cinta mcflurry mau maju deh hallo sender pertama mau bilang makasih jadi manusia baik nama saya rakael biasa panggil sayang si hehe saya suka banget mcflurry asli oreo tapi soal mcd deket rumah banget tinggal ngesot
ihh enak banget buryam yg ga suka ad masalah apa anw met mam ayang!,love,"['ihh', 'enak', 'banget', 'buryam', 'tidak', 'suka', 'ad', 'masalah', 'apa', 'anw', 'met', 'mam', 'ayang']",ihh enak banget buryam tidak suka ad masalah apa anw met mam ayang
fans suka nuntut ini itu tp gatau kerja keras staff dibalik layar. idol2 jype aja selalu berterima kasih loh ke staff mreka dan jyp pdnim tiap dpt penghargaan. jd syukuri hal sekecil apapun. kritik boleh bego jangan.,love,"['fans', 'suka', 'nuntut', 'tp', 'gatau', 'kerja', 'keras', 'staff', 'balik', 'layar', 'idol2', 'jype', 'aja', 'selalu', 'terima', 'kasih', 'loh', 'staff', 'mreka', 'jyp', 'pdnim', 'tiap', 'dpt', 'harga', 'jd', 'syukur', 'hal', 'kecil', 'apa', 'kritik', 'boleh', 'bego', 'jangan']",fans suka nuntut tp gatau kerja keras staff balik layar idol2 jype aja selalu terima kasih loh staff mreka jyp pdnim tiap dpt harga jd syukur hal kecil apa kritik boleh bego jangan
"waktu sma sering banget di giniin, tp yaudahlah. makanya aku kemana mana suka sendiri dan malah kena sindir jg, ya aku to the point aja. langsung bilang, lah biasanya gtkan gk pernah ngajak? kalo sekarang udh nggak, udh pada dewasa.",love,"['waktu', 'sma', 'sering', 'banget', 'giniin', 'tp', 'yaudahlah', 'makanya', 'aku', 'mana', 'mana', 'suka', 'sendiri', 'malah', 'kena', 'sindir', 'jg', 'aku', 'to', 'the', 'point', 'aja', 'langsung', 'bilang', 'biasa', 'gtkan', 'tidak', 'pernah', 'ngajak', 'kalo', 'sekarang', 'tidak', 'dewasa']",waktu sma sering banget giniin tp yaudahlah makanya aku mana mana suka sendiri malah kena sindir jg aku to the point aja langsung bilang biasa gtkan tidak pernah ngajak kalo sekarang tidak dewasa
"yo, chiyo. adek lo tuh sukanya apa deh? she asked. well, he already knows that yuzuha had a certain feelings towards his sister. apa aja dia sih suka, asal gak lo kasih beling aja. adek gue bukan ahli debus, lo tau kan?",love,"['yo', 'chiyo', 'adek', 'lo', 'tuh', 'suka', 'apa', 'deh', 'she', 'asked', 'well', 'he', 'already', 'knows', 'that', 'yuzuha', 'had', 'a', 'certain', 'feelings', 'towards', 'his', 'sister', 'apa', 'aja', 'dia', 'sih', 'suka', 'asal', 'gak', 'lo', 'kasih', 'beling', 'aja', 'adek', 'saya', 'bukan', 'ahli', 'debus', 'lo', 'tau', 'kan']",yo chiyo adek lo tuh suka apa deh she asked well he already knows that yuzuha had a certain feelings towards his sister apa aja dia sih suka asal gak lo kasih beling aja adek saya bukan ahli debus lo tau kan
