text,label
balas dendam terbaik adalah menjadikan dirimu lebih baik. - ali bin abi thalib,neutral
pano anj gua kaget,fear
"kalau denger lagu loey, pasti yg pertama suka yours. sayang sama suka bngt sama lagu ink. kalau gak dengerin lagu ini, mungkin gak bakal kenal exo:((",love
padai nya .. yg bodoh sahaja masih percaya mereka berdua.. wakaka.. ph takkan jatuh sehingga pru 15.. tp sbb kebodohan sendiri maka hilang semua.. fakta tu..,neutral
"setidaknya dohoon pernah sedekat nadi kalo harubby bener2 gak nyatu dah kalo kita dohooniest selalu bilang dohoon dah punah, bahkan pecinta harubby bilangnya ˜harubby kan gak saling kenal' lucukk banget kakunya makanya ku suka liat harubby kalo dah dipaksa berduaan",love
tapi gue takut awkard,fear
"kok buna kuat sih? ""kok buna biasa aja?"" percayalah aku pernah ditahap sedih, kecewa dn terluka. tapi saat ini kejelasan yg aku terima membuat rasa itu sembuh sendirinya. berdamai ikhlas, now is 6 + 1 not only 6 or only 1. don't forget vote streaming!",sad
"almond,coklat,stoberry,banana,matcha,sea salt,hazelnut,cashew,chocomalt,marie biscuits. lebih suka yang hazelnut,cashew,matcha enak pokoknya",joy
kadang pesan dari allah ada pada org yg ga banyak bicara dan sangat sederhana.,neutral
"asaa i lop yu pul monyetku cakepku, sehat-sehat asaa aku cinta kamu really so sangat-sangatt, bahagia terus asaa",love
gua masih kaget ta):,fear
"mjb, itu janji jiwa nya biar udah dua hari masih enak rasanya? gk basi?",fear
"aku suka dari rg sama pahamify sering ngadain gratis, trus ig juga banyak tapi ribet banget syaratnya suruh share grup kadang",neutral
btw perayangan ini lama lama bikin jengkel ya hmm,anger
"ya gimana ya gw sebenernya suka ngerasa bersalah kalo dia galau, sedih, ovt dan sebagainya kalo gw tinggal karaokean terus. tapi mau gimana lagi itu kan emang hobi gw",sad
"assiikk udah hari sabtu aja nih.. yg masuk kerja tetep semangat yaa.. indihome selalu mendukung aktivitas onlinemu,",joy
elanga jan sedih:(,sad
fokus aja ngembangin identitas tim utk di masa depan mu sudah ancur2an sejak lewat sepertiga musim yuk mu semangat benahi tim,joy
"bukan title track. tapi suka banget sama anymore, soalnya relate",love
". . bagaimana? sudah sadar betapa lucunya kamu yang pernah bodoh untuk seseorang yang bahkan tak pernah menganggapmu? . jika sudah mari tertawa bersama, ngetawain perjuangan yang sia-sia. serta harapan fiktif dengan luka yang nyata. . .",sad
"aku langsung gagal fokus pas liat swatch nya di bibir kamu so, i want to try it too. warnanya aku suka banget. ikutt yukk",love
"semangat bitt!! good luck, semoga semua urusannya dilancarkan ya, aamiin",joy
itu mh suster pak eh bpk apa kabar?,neutral
dia kayanya suka banget sama ni kaca ya sering banget foto di kaca ini,love
"aku pake skintific, enak nder gel gitu gak bikin banyak minyak juga di muka aku yang oily. gak bisa banyak review karena baru semingguan pakenya ;')",joy
baru saja mengirim foto special region of yogyakarta,neutral
"ih sedih bayanginnya, gimanapun suatu hari semuanya pasti mencapai akhir kan ya :(",sad
coklat request: lyodra - pesan terakhir (auto-rj),neutral
panik bgt tadi akunku ke logout sendiri,fear
pas mark live ig kemaren ada yang nanya ada live koreografi g.. lagu mark tuh sedih masa lu nyuruh mark nyanyi sambil ngedance yang bener aja,sad
gpp dek. santai aja. gw pernah kok tahun 2008. tapi bedanya ga jadi kalah. kalau ini ga jadi menang awikwok siiuu,neutral
semangat buat hari ini!,joy
dipta kamu jangan bego bisa ga?,anger
"bubarkan saja ..ga ono manfaate, opo kontribusi gawe negara ?? edan",anger
"kalau bisa aku ingin mengulang waktu di tahun 2017, benci dengan keadaan sekarang. terjebak diantara situasi yang membuat harus berfikir banyak, hanya membuat tangisan di setiap harinya. apakah bisa memutar waktu kembali ?",sad
"mau balik kampus nemuin kajur badan malah lemes gaenak badan jadi takut mau ke kampus lagi, moga aja ga kenapa"" aku",fear
suka banget sama foto makanan.,love
sepi soalnya berkurang kegiatan makan dan minum,sad
"mantep tri, gk kayak bank mandiri, gblk minta ampun ditanya beda orng jawabannya gakjelas dan muter muter, emang swasta didikannya beda ama didikan plat merah jikubiniu asli gedek bngt, pulsa habis bnyk cuma telp callcenter bodoh",anger
"happy birthday, valee. bahagia selalu!! ;33",joy
"tak suka aku takpe, aku boleh blah. aku harap aku dah penuhi pertolongan yang kau minta dengan baik. terima kasih.",love
wikk semangat syg! jgn lupa makan,joy
":(( kdg suka sepi, tp beda lg sepi yg ngerasa kehilangan gitu loh.. berasa asing banget",sad
awalnya w sgt kesal dgn nj tp lama lama mlh kasian,sad
"video taehyun favoritku yg ada digaleri kalo lg sedih, liat video ini bikin moodku membaik. kyk ada magic(?) pokonya pas nonton auto senyum2 dan kepalaku ikut goyang makasih byk yg udh ngedit ini. tyunie disini gemes bgt _21_",joy
"ada jg razia yg ga upacara. pas kelas 8 pernah sekali sok sakit jd stay di kelas sm 3 preman kelas tp ketauan gt trs pas disuruh turun ke lapangan, 2 org lain jalan jongkok supaya ga keliatan (kelas w lt 2) dan w sm yg satunya lg jalan biasa trs dikira bolos buat pacaran ajg malu kawkawkawkkakawkka",joy
"sayang ini indah banget.. aku selalu suka gimana kamu selalu mengasosiasikan orang2 yang kamu sayang dengan setiap pelosok kota, kesannya mereka bener-bener ada di sana di samping kamu. aku setuju chan memang penuh dengan renjana, maka kita antar dia ke polaris sama2 ya?",love
"frik ambis gajelas, males gua, merasa bodoh gabisa nyimbangin asu, kesannya jelek mulu gua padahal rata rata udah oke",anger
sedih bgt denise leave,sad
"aku baru jadi myday akhir 2020 kalo nggak awal 2021, sedih banget belum pernah liat mereka satu frame dan agak nyesel sih baru jadi myday waktu itu, padahal sebelumnya emang udah suka banget sama lagu""nya day6",sad
"panik tetiba mata bengkak sebelah, ternyata aku alergi ibuprofen",fear
puji tuhan seneng banget pagi-pagi dapat kabar kalau jimin udah bisa pulang ke rumah,joy
kalo lu ky gt ya sama aja donh sama kawan2 lu itu yg kalo deadlock ujung2nya cari serep. padahal lu sendiri yg bilang kalo kawan2 lu yuh pada bego. kerja kok modelan ky gt ga nyari mandiri.,anger
"tiap sabtu kebangunin anjir grgr dibelakang rumah ada ibu ibu suka senam dan pake speakernya tuh gede banget anjing suaranya kaya bener bener gede banget gila, udh pernah ditegur sebenernya tp diulang lg gt kaya minggu depannya pasti gede lagi si suaranya :) bgst pen tdr aku",anger
rindu ama doi :),love
sedih karena dibilang tolol sama ayank.,sad
"andai saja dia percaya.. skenario berikutnya adl (happy) ending. tp mmg belum di-ending-kan oleh sang penulis. kunci-nya percaya, yg biasanya dikonflikkan sepanjang waktua”dipercayai atau mempercayai dulu. saling percaya = (happy) ending of kemanusiaan. langka di kala ini.",neutral
ermm.. mcm berat je ilmu ni. takut tak tercapai sbb takde ilmu persilatan,fear
udah lama ga denger suara denise. jadi pas dia ngecover lagu day6 sedih gue jdi +++++,sad
umi pagi2 jangan marah-marah ya,fear
"tapi lebih nyaman kalo aku ga suka dia end then dia suka aku sih, jadi lebih ngerasa di cintai bgtt.",love
biasa lg ditambang nih ngawas. tidak ada hari libur wkwke,neutral
mau duluin perasaan sendiri tapi takut kecewa,fear
"mau ikut komen, takut tambah dewasa",fear
si tolol lupa membawa seperangkat alat mandi:)),anger
lucu banget editannya aku waktu sma suka banget sama series ini. liburan ke bandung cuma buat nyari gramedia buat beli series ke-4 karena dikota aku belum ada,love
"hehe, terima kasih, jocie. dan, halo mba calypso! i really like your name dan aku liat di cv mba kalau mba suka gambar, kebetulan aku suka gambar juga (walau hobiku numpukkin sketch sih t__t). oh iya, namaku erzakiel, bisa dipanggil erza atau kiel. salam kenal ya!",love
"oh kalo kfc iya masih ada rasanya, tapi kalo ayam biasa kan.. beda gak sih",neutral
happy bbovely dayy!! selamat bertambah usia teteh cantikku park bo young meski wajahnya tetap tidak menuaa.. ditunggu projek2 lainnya __ (fotonya rada ngiklan tapi suka banget sama foto ini),love
pengen keliatan pinter tapi tolol,anger
gue juga gak jajan pake duit sendiri biasa minta nyokap tapi kok ini bisa ilang yaa,neutral
suka banget banget sama,love
bisa bisanya ada orang yang ga suka liat orang lain bahagia,anger
arrgh pagi pagi emosi,anger
"wkskwkw aku juga pernahh jadinya sampe gabisa buat buka galeri ya allah cape banget ya hp penuh tuh, wkskwk semangat anya bersih bersihnya wkwkw hapus apk yang udah ga dipake aja",joy
makin kesini snowdrop stan makin ngelawak udah gak ada sedih sedihnya,joy
"suka banget sama au kak agdys. kebetulan gue kls 12, jadi lumayan itung-itung sekalian belajar tps - wuih, makasih udah baca. semangat belajarnya~~",love
aku pernah bilang nggak kalau aku suka banget penggambaran api dan air ini,love
"omg lucu bingoo!! thankyou selllll ih gemes banget dikasi dino gini, suka banget",love
gm ayu! berkobar2 semangat,joy
meski sudah tiada jasa glenn fredly dalam industri musik tanah air sangat luar biasa. karya-karya glenn fredly yang diciptakan glenn fredly sampai saat ini terus mendapatkan hati di masyarakat indonesia.,neutral
aowkaowkaowkoakw semangat ayy,joy
lah kann pada salty ngapa dah ak baru twt kaget anjir,fear
"warga sudah jadi korban, mas. dengan teror dan intimidasi terus menerus, secara psikologi pasti sudah ada warga yang mengalami trauma. belum lagi waktu yang harusnya bisa mereka gunakan untuk kegiatan produktif, harus dihabiskan untuk menjaga tanah lingkungan mereka..",fear
"2022 aku tau berat banget kedepannya. jujur jalanku buntu aku cuma mau ikut alurnya aja. tapi aku percaya sedih itu kaya bahagia, semuanya sementara. habis sedih pasti nanti bahagia kok, begitupun sebaliknya. semuanya bersifat sementara gapapa kok ya kan hatinya seluas samudra",neutral
apa kabar gaaiss? udah mam pagi?,neutral
"lagi nulis surat (karna dia ulang tahun) buat temen yg temenan udh dari kelas 1 smp. sedih banget huhuut_t ga nyangka temenan dari msh bego sampe sekarang bego juga sih, mksdnya udah lama gitu, dari yg gatau apa apa sampe yg skrg kita udh harus nentuin buat masa depan..",sad
layout mu keramat aku jadi takut ajakin barengan,fear
"seringan apapun masalah, karena malas ia terasa berat.seberat apapun masalah, karna semangat ia bisa diselesaikan & menjadi ringan.pagi =)",joy
"lockey tetep harus support secret number juga, dan bia nerima member baru juga. iya kita sedih, tp kepikiran ga si sama eonni"" secret number kita mrka skrg harus berjuang lg tanpa denise aa love and support both secret number and denise.",love
"lagi suka banget lagunya tbz summer time, judulnya aja dah summer tuh oh sama ini luizy - baby ride",love
semangat rebahan gue mah,joy
mu tersingkir di fa cup? jangan bercanda deh kalo ngasih kabar tuh ah,fear
suka banget cantik tasnya,love
"pagi ini syahdu banget~ dingin, hujan, sepi. cocok buat rebahan anyway, morning moots. have a great weekend",joy
"ingat lah rekan/partner/shohib ku, this is sabtu santai. enjoy.",neutral
poin no 3 solusinya kontrol your kntl pak! enak aja udah dikasih 1 buat seumur hidup masih minta cicip yg lain. poin no 4 juga geli bacanya. ujung2nya yg dipikirin juga perkelamninan ye ini buaya2,anger
"pas punya dowoon wonpil kaget karena baru tau ada wish dari member, pas young k ""okee eod"", pas sungjin ""lahh,, ada dia juga wkwk""",joy
benci banget gw sama yg jualan agama.. agama cuma topeng.,anger
edan ngeri nyuak mang,fear
"kanye nih napa suka banget nyenggol yang lagi naik deh, toxic anj",anger
"kalo udah dengerin satu lagu dan udah suka banget, pasti bakal di ulang2 terus sampe moal",love
saya sangat kecewa banget kl sampai ngak jadi murtad loh¦ krn sepak terjangnya selama ini kan ?,sad
gapapa!! semangat ya sya,joy
ohh jelas banget donk! aku suka banget disitu kakka jay sama kak heeseung juga keren suaranya . wah ide upcharku spontan aja sih gimana dong t__t,love
"yess. aku baru suka exo sekitar september 2021 lalu, kaak. gak tahu apa alasannya, tapi beneran ini mah bisa dibilang sayang tanpa alasan, wakaka. daya tarik mereka terlalu kuaat. gak pernah nonton live show, dsb tiba-tiba suka dan sayang banget banget sama mereka..",love
"jujur sih kadang aku itu malu dan takut ngakuin kalau dia pacarku, iya bener karena fisiknya",fear
"enak nih, pagi2",joy
eh sumpah gw takut bangett. serem bangett itu orang,fear
"yang no 3 ""izinkan suami berpoligami,untuk mencegah perzinahan"" aduhh goblok banget ya jadi orang, jadi selama ini pernikahan itu zina gitu? dan poligami itu bagus & dianjurkan diagama gitu? helloww diagama gaada tuh 1 kontol harus 2 lubang. bajingan bangsat lo",anger
"sate aja, anna kan suka banget makan sate",love
suka banget enak keras2 alot,love
"tbl tbl takut banget loh yang sering tiktokan pasti pernah dengar frasa yang diciptakan ini. sejak viral, tbl digunakan oleh perusahaan besar untuk promosi. penciptanya pun kecewa karena tidak minta izin emangnya frasa bisa dilindungi? [a thread]",fear
"isi kepala gue""why why why kill my night"", alias child enak banget, muter dikepala terus. mark lee lo keren bangett.",joy
alhamdulillah dapat kabar baik untuk hari ini happy banget semoga cepat sembuh total baby mochi,joy
wkwk kenapa harus malu? kocak wkwk,joy
"salah sendiri baperan, tolol!",anger
"makanya gak suka banget kalo udah ikut campur, krn bukan bikin benar dan menenangkan, malah campur campurin makin awur awuran. i lost respect to you since years ago. so shut up",anger
takut banget,fear
bersabarlah wahai hati tatkala ada orang membencimu.sesunguhnya manusia tidak pernah puas mencari kelemahan diri masing-masing :'),neutral
"gatau,gue benci banget",anger
takut abis barbar,fear
minum air panas tapi yang kadar panasnya kira kira 65% jadi bener bener ngeredain gatal untuk obat aku kl batuk seminggu lebih baru biasa ke dokter jadi ga berani saranin obat..,neutral
"ya karena mereka itu adalah kadal gurun yang hidupnya hanya brutal dan rusuh dipermukaan dan kejauhan saja, begitu dideketin dan ditengok saja langsung lari tersilit2 cari lobang seolah semesta mau kiamat, itu dilakukan terus menerus selama hidupnya.",neutral
"kalo bodoh jan ngajak2 org lain dah, stress",anger
"ada yang buat dakwah melalui kempen. ada yang buat dakwah dengan memberi kesedaran. ada yang buat dakwah dengan polisi. ada yang buat dakwah dengan penguatkuasaan. yang sedih, yang memperlekeh mana² usaha.",neutral
kamuu juga sehat dan bahagia selalu yaa ;3 thank you soo much udah baca,joy
"katanya orang bisa jadi bodoh karena cinta, tapi aku ngga peduli semua itu. aku cuma mikir, betapa bodoh	anger
gue senin kmrn ampir di serempet motor karena bule tolol naik nmax lawan arah. gue posisi liat kanan karena laju kendaraan dr sana kan, eh si bangsat ngebut dr kiri. bener2 1 inch from terrible2 accident..	anger
aku marah karna dia berantakan bgt dah gamau beresin tpi aku yg disebut gila harus diruqyah anjing pengen punya rumah sendiri biar bisa pergi jauh dari keluarga ini minimal aing lah yg mati duluan	anger
sama diri sendiri aja gk jujur, kalo sakit yah bilang bodoh, obatin, bukan di sangkal !!	anger
etmin harus banyak banyak sabarr:') walau sebenernya ak liatnya juga ikutan emosi	anger
sampe gua pernah bilang ke dia kalo ketemu kucing saya dirumah situ tabokin aja pake sapu, tusuk kepalanya, lemparin aja dari lantai 2 situ"" saking udah kesel marah bgt",anger
"lawan bocil aja takut, apalagi melawan restu orang tua",fear
happy birthday marr!! bahagia terus yaa,joy
hmch twitter w sgt sepi sadly,sad
biasanya ka nambah shipping dr supplier ke wh nya saja ka tambahannya 300 won selebihnya untuk ekspedisi tax tetep sharing sm barang ku yg lain,neutral
bodoh..,anger
di tmpt biasa,neutral
ga ngikutin sn tapi ikut sedih dengernya,sad
mentari tersenyum rindu melihat bunga-bunga menunggu kehangatan kecupan kupu-kupu seperti rasa dalam hatiku aku setia padamu selalu apa kabar hari ini cintaku ! ______________,love
hari ini bahagia atau kecewa?,neutral
dan chat mita di whatsapp official 0811-84-1400. hati-hati terhadap akun palsu yg mengatasnamakan bank mandiri dan meminta data rahasia. semoga sehat selalu. tks~kareen (end),fear
"eeee bak je baca ni ak gamau emosi sndirian, dia yg minjem kok dia yg ngatur pantek ajan leme cicingan ne",anger
varian omicron memiliki karakteristik yang cepat menular dengan gejala klinis yang lebih ringan bahkan tanpa gejala dibandingkan varian sebelumnya. bagi yang terkonfirmasi positif tetap tenang dan jangan panik. selalu jaga prokes 5m,neutral
